cycle,recall,precision,recall_10,precision_10,top_mean_1,top_mean_2,top_mean_3,recall_g,precision_g,recall_10_g,precision_10_g,top_mean_1_g,top_mean_2_g,top_mean_3_g,N_init,N_per_cycle,strategy,dms_index,model_type,tmp_path,noise_level,ablang,use_dropout,logit_mode,Training size
15,0.6666666666666666,0.016,0.7058823529411765,0.16,0.13982508492805015,0.10069769424980986,0.08228025182130937,0.8888888888888888,0.013333333333333334,0.7058823529411765,0.16,0.1559287375343205,0.11222148201751574,0.09175086188414368,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,375
16,0.7777777777777778,0.0175,0.7294117647058823,0.155,0.1512589194322073,0.10753623836087349,0.08739531494099305,0.8888888888888888,0.013333333333333334,0.7294117647058823,0.155,0.1559287375343205,0.11222148201751574,0.09175086188414368,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,400
17,0.7777777777777778,0.01647058823529412,0.7411764705882353,0.14823529411764705,0.1512589194322073,0.10753623836087349,0.08739531494099305,0.7777777777777778,0.011666666666666667,0.7411764705882353,0.14823529411764705,0.1512589194322073,0.1085957033143704,0.0888815563722645,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,425
18,0.7777777777777778,0.015555555555555555,0.7529411764705882,0.14222222222222222,0.1512589194322073,0.10753623836087349,0.08739531494099305,0.8888888888888888,0.013333333333333334,0.7529411764705882,0.14222222222222222,0.1559287375343205,0.11222148201751574,0.09175086188414368,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,450
19,0.7777777777777778,0.014736842105263158,0.788235294117647,0.14105263157894737,0.1512589194322073,0.10753623836087349,0.08739531494099305,0.8888888888888888,0.013333333333333334,0.788235294117647,0.14105263157894737,0.1559287375343205,0.11220491221579973,0.09173981534966634,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,475
20,0.7777777777777778,0.014,0.8352941176470589,0.142,0.1512589194322073,0.1085791335126544,0.08887050983778716,0.8888888888888888,0.013333333333333334,0.8352941176470589,0.142,0.1559287375343205,0.11220491221579973,0.09173981534966634,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,500
21,0.7777777777777778,0.013333333333333334,0.8470588235294118,0.13714285714285715,0.1512589194322073,0.1085791335126544,0.08887050983778716,0.7777777777777778,0.011666666666666667,0.8470588235294118,0.13714285714285715,0.1512589194322073,0.1085791335126544,0.08889046364209051,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,525
22,0.7777777777777778,0.012727272727272728,0.8470588235294118,0.13090909090909092,0.1512589194322073,0.1085791335126544,0.08887050983778716,0.8888888888888888,0.013333333333333334,0.8470588235294118,0.13090909090909092,0.1559287375343205,0.11220491221579973,0.09173981534966634,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,550
23,0.7777777777777778,0.01217391304347826,0.8588235294117647,0.12695652173913044,0.1512589194322073,0.1085791335126544,0.08889046364209051,0.7777777777777778,0.011666666666666667,0.8588235294117647,0.12695652173913044,0.1512589194322073,0.1085791335126544,0.08889046364209051,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,575
24,0.7777777777777778,0.011666666666666667,0.8705882352941177,0.12333333333333334,0.1512589194322073,0.1085791335126544,0.08889046364209051,,,,,,,,25,25,greedy,1,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_1_N-25_ini-1,0.0,True,False,False,600
1,0.0,0.0,0.04040404040404041,0.16,2.0345237404680034,0.9255595500459034,0.32412176931104464,0.95,0.03166666666666667,0.04040404040404041,0.16,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,50
2,0.05,0.01,0.19696969696969696,0.39,2.8214017643683955,2.560582290737678,2.3747085119458675,0.95,0.03166666666666667,0.19696969696969696,0.39,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,100
3,0.1,0.013333333333333334,0.30808080808080807,0.4066666666666667,3.1715711070096013,2.7964717784297735,2.6164019695889404,0.95,0.03166666666666667,0.30808080808080807,0.4066666666666667,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,150
4,0.15,0.015,0.4696969696969697,0.465,3.3252052118028232,2.9379645765203555,2.743032874416244,0.95,0.03166666666666667,0.4696969696969697,0.465,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,200
5,0.25,0.02,0.5606060606060606,0.444,3.6174588850299485,3.155019396154265,2.9350930415405445,0.95,0.03166666666666667,0.5606060606060606,0.444,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,250
6,0.55,0.03666666666666667,0.702020202020202,0.4633333333333333,3.8349978910022293,3.4135176105421032,3.1733245124126643,0.95,0.03166666666666667,0.702020202020202,0.4633333333333333,4.111190018484667,3.7386270874506593,3.4828052157359157,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,300
7,0.8,0.045714285714285714,0.8282828282828283,0.4685714285714286,4.08173333619701,3.6496839061589066,3.37658787330071,1.0,0.03333333333333333,0.8282828282828283,0.4685714285714286,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,350
8,0.9,0.045,0.8939393939393939,0.4425,4.111190018484667,3.7171638045856845,3.4550792978422202,1.0,0.03333333333333333,0.8939393939393939,0.4425,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,400
9,1.0,0.044444444444444446,0.9747474747474747,0.4288888888888889,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9747474747474747,0.4288888888888889,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,450
10,1.0,0.04,0.9949494949494949,0.394,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9949494949494949,0.394,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,500
11,1.0,0.03636363636363636,1.0,0.36,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,1.0,0.36,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,550
12,1.0,0.03333333333333333,1.0,0.33,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,50,50,ucb,0,ablang2_gp,outputs_ablang/0/ucb_0.5/dms_0_N-50_ini-1,0.5,True,False,False,600
1,0.0,0.0,0.0010097610232245036,0.06,0.9080517481528286,0.8261528745460787,0.575831663368722,0.16610169491525423,0.08166666666666667,0.0010097610232245036,0.06,1.5293282381238982,1.465157425976863,1.4254155001582027,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,50
2,0.04406779661016949,0.13,0.010097610232245036,0.3,1.4461798591551922,1.3357879253995546,1.241823858690798,0.08135593220338982,0.04,0.010097610232245036,0.3,1.483326677001879,1.3867702454218225,1.3400673430914094,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,100
3,0.04745762711864407,0.09333333333333334,0.013126893301918546,0.26,1.467550603821357,1.351513550577216,1.2750174260424296,0.08813559322033898,0.043333333333333335,0.013126893301918546,0.26,1.4903708598526042,1.4082511380016531,1.3578035565997422,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,150
4,0.04745762711864407,0.07,0.01716593739481656,0.255,1.467550603821357,1.3543080482227556,1.2853396904098904,0.1016949152542373,0.05,0.01716593739481656,0.255,1.5601794009584293,1.451238969548524,1.3914482670772965,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,200
5,0.04745762711864407,0.056,0.021541568495456076,0.256,1.467550603821357,1.3543080482227556,1.2894480938962312,0.1016949152542373,0.05,0.021541568495456076,0.256,1.5601794009584293,1.4553203686482596,1.3947241208692125,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,250
6,0.05423728813559322,0.05333333333333334,0.027263547627061596,0.27,1.481329568908817,1.3715691449511218,1.3064657490180973,0.08813559322033898,0.043333333333333335,0.027263547627061596,0.27,1.549643464679462,1.4396858882378107,1.379003076783122,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,300
7,0.061016949152542375,0.05142857142857143,0.032648939750925615,0.27714285714285714,1.481329568908817,1.3771658303114396,1.3192413669533596,0.09830508474576272,0.04833333333333333,0.032648939750925615,0.27714285714285714,1.5527759170483169,1.4459328250682257,1.3865602262199654,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,350
8,0.06779661016949153,0.05,0.03702457085156513,0.275,1.549643464679462,1.4230222997564836,1.3544217923356932,0.0847457627118644,0.041666666666666664,0.03702457085156513,0.275,1.5527759170483169,1.4426073423817918,1.3793920984506691,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,400
9,0.06779661016949153,0.044444444444444446,0.03971726691349714,0.26222222222222225,1.549643464679462,1.4230222997564836,1.3544217923356932,0.09491525423728814,0.04666666666666667,0.03971726691349714,0.26222222222222225,1.549643464679462,1.4396858882378107,1.3810406978313854,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,450
10,0.07796610169491526,0.046,0.04207337596768765,0.25,1.549643464679462,1.4301547727080912,1.3659074452214859,0.09152542372881356,0.045,0.04207337596768765,0.25,1.549643464679462,1.4391571557908673,1.3794656151097975,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,500
11,0.08135593220338982,0.04363636363636364,0.047122181083810166,0.2545454545454545,1.549643464679462,1.435447062443055,1.3718587117215786,0.09491525423728814,0.04666666666666667,0.047122181083810166,0.2545454545454545,1.549643464679462,1.4414492109779409,1.3818026043920781,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,550
12,0.09152542372881356,0.045,0.05082463816896668,0.25166666666666665,1.549643464679462,1.4414492109779409,1.3805800099684524,,,,,,,,50,50,ucb,2,ablang2_gp,outputs_ablang/0/ucb_1.0/dms_2_N-50_ini-1,1.0,True,False,False,600
1,0.0,0.0,0.015151515151515152,0.12,0.4452098248378616,-0.23064890125499932,-0.4202280727531001,0.7,0.023333333333333334,0.015151515151515152,0.12,3.9576037215297775,3.547579725529419,3.304706460031886,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,25
2,0.05,0.02,0.1111111111111111,0.44,2.71928746119099,2.386814688030562,2.074633656980756,0.75,0.025,0.1111111111111111,0.44,3.9576037215297775,3.5629961872496927,3.31578098791297,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,50
3,0.05,0.013333333333333334,0.1717171717171717,0.4533333333333333,2.7933050983739482,2.530677304324566,2.336504937440101,0.75,0.025,0.1717171717171717,0.4533333333333333,3.9576037215297775,3.5629961872496927,3.31578098791297,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,75
4,0.05,0.01,0.23232323232323232,0.46,2.7933050983739482,2.539333015872633,2.38195336381835,0.85,0.028333333333333332,0.23232323232323232,0.46,4.0472722829573105,3.656970227577369,3.3975261509473023,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,100
5,0.05,0.008,0.30808080808080807,0.488,2.8953421561263983,2.6292253131009184,2.4770231117733235,0.95,0.03166666666666667,0.30808080808080807,0.488,4.111190018484667,3.7386270874506593,3.4775963660618134,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,125
6,0.1,0.013333333333333334,0.40404040404040403,0.5333333333333333,3.178875250110866,2.823690266094217,2.647142186493774,0.85,0.028333333333333332,0.40404040404040403,0.5333333333333333,4.0472722829573105,3.656970227577369,3.4045643215736425,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,150
7,0.2,0.022857142857142857,0.46464646464646464,0.5257142857142857,3.389829865536561,2.9833861283632057,2.774068683949657,0.95,0.03166666666666667,0.46464646464646464,0.5257142857142857,4.111190018484667,3.7386270874506593,3.482257431158572,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,175
8,0.3,0.03,0.5202020202020202,0.515,3.6977381025229916,3.1909028408708737,2.9447317425927606,0.95,0.03166666666666667,0.5202020202020202,0.515,4.111190018484667,3.7386270874506593,3.482257431158572,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,200
9,0.3,0.02666666666666667,0.5707070707070707,0.5022222222222222,3.6977381025229916,3.1990644149068936,2.9615489854618677,0.95,0.03166666666666667,0.5707070707070707,0.5022222222222222,4.111190018484667,3.7386270874506593,3.482257431158572,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,225
10,0.55,0.044,0.6363636363636364,0.504,3.851840359279232,3.3841053343106546,3.1390255858015643,1.0,0.03333333333333333,0.6363636363636364,0.504,4.111190018484667,3.7592052125200768,3.5052646678111308,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,250
11,0.65,0.04727272727272727,0.6818181818181818,0.4909090909090909,3.9971281001548,3.5048850146558053,3.230076534084871,1.0,0.03333333333333333,0.6818181818181818,0.4909090909090909,4.111190018484667,3.7592052125200768,3.5052646678111308,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,275
12,0.75,0.05,0.7373737373737373,0.4866666666666667,4.047317325705492,3.5855619148705196,3.298453361138517,1.0,0.03333333333333333,0.7373737373737373,0.4866666666666667,4.111190018484667,3.7592052125200768,3.505338294674804,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,300
13,0.8,0.04923076923076923,0.7878787878787878,0.48,4.095692649400241,3.649220428586029,3.357014850264176,1.0,0.03333333333333333,0.7878787878787878,0.48,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,325
14,0.85,0.04857142857142857,0.8484848484848485,0.48,4.111190018484667,3.6903706728779335,3.420230547540029,1.0,0.03333333333333333,0.8484848484848485,0.48,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,350
15,0.95,0.050666666666666665,0.9090909090909091,0.48,4.111190018484667,3.7386270874506593,3.4828052157359157,1.0,0.03333333333333333,0.9090909090909091,0.48,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,375
16,1.0,0.05,0.9393939393939394,0.465,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9393939393939394,0.465,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,400
17,1.0,0.047058823529411764,0.9797979797979798,0.45647058823529413,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9797979797979798,0.45647058823529413,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,425
18,1.0,0.044444444444444446,0.98989898989899,0.43555555555555553,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.98989898989899,0.43555555555555553,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,450
19,1.0,0.042105263157894736,0.9949494949494949,0.4147368421052632,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9949494949494949,0.4147368421052632,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,475
20,1.0,0.04,0.9949494949494949,0.394,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,0.9949494949494949,0.394,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,500
21,1.0,0.0380952380952381,1.0,0.37714285714285717,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,1.0,0.37714285714285717,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,525
22,1.0,0.03636363636363636,1.0,0.36,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,1.0,0.36,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,550
23,1.0,0.034782608695652174,1.0,0.3443478260869565,4.111190018484667,3.7592052125200768,3.505652128750786,1.0,0.03333333333333333,1.0,0.3443478260869565,4.111190018484667,3.7592052125200768,3.505652128750786,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,575
24,1.0,0.03333333333333333,1.0,0.33,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,25,25,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-25_ini-1,0.0,True,False,False,600
1,0.0,0.0,0.06060606060606061,0.12,2.2928806676708176,1.7727266443412735,0.8970191843980416,1.0,0.03333333333333333,0.06060606060606061,0.12,4.111190018484667,3.7592052125200768,3.505652128750786,100,100,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-100_ini-1,0.0,True,False,False,100
2,0.25,0.025,0.32323232323232326,0.32,3.631190708854583,3.1258328991658813,2.872571473454617,0.95,0.03166666666666667,0.32323232323232326,0.32,4.111190018484667,3.7386270874506593,3.482878842599589,100,100,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-100_ini-1,0.0,True,False,False,200
3,0.35,0.023333333333333334,0.6060606060606061,0.4,3.783404812638639,3.2922586940968097,3.0531356091979753,0.95,0.03166666666666667,0.6060606060606061,0.4,4.111190018484667,3.7386270874506593,3.482878842599589,100,100,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-100_ini-1,0.0,True,False,False,300
4,0.95,0.0475,0.8585858585858586,0.425,4.111190018484667,3.7386270874506593,3.469941018686501,1.0,0.03333333333333333,0.8585858585858586,0.425,4.111190018484667,3.7592052125200768,3.505652128750786,100,100,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-100_ini-1,0.0,True,False,False,400
5,0.95,0.038,0.9696969696969697,0.384,4.111190018484667,3.7386270874506593,3.482878842599589,1.0,0.03333333333333333,0.9696969696969697,0.384,4.111190018484667,3.7592052125200768,3.505652128750786,100,100,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-100_ini-1,0.0,True,False,False,500
6,1.0,0.03333333333333333,1.0,0.33,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,100,100,greedy,0,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_0_N-100_ini-1,0.0,True,False,False,600
1,0.0,0.0,0.0003365870077415012,0.04,0.8049161038229176,0.179722586455935,-0.11593373986943106,0.023728813559322035,0.011666666666666667,0.0003365870077415012,0.04,1.2839918987812406,1.2184183902947316,1.173192255852239,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,25
2,0.0,0.0,0.0010097610232245036,0.06,0.9089195393317088,0.8481799599462436,0.8110511478660651,0.04745762711864407,0.023333333333333334,0.0010097610232245036,0.06,1.3615254802339316,1.3056020640327897,1.262389560520271,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,50
3,0.0,0.0,0.0023561090541905083,0.09333333333333334,1.0033015149239835,0.9279501978202729,0.8846601085657553,0.023728813559322035,0.011666666666666667,0.0023561090541905083,0.09333333333333334,1.2988351378618077,1.230641062361239,1.1862833097579322,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,75
4,0.0,0.0,0.0030292830696735107,0.09,1.024120349403017,0.9559979322312113,0.9141495508636577,0.030508474576271188,0.015,0.0030292830696735107,0.09,1.319209650795854,1.2473309546292595,1.203658747667976,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,100
5,0.0,0.0,0.005048805116122518,0.12,1.0501941812171403,1.0004164549722916,0.9583737856219756,0.030508474576271188,0.015,0.005048805116122518,0.12,1.3397708698779605,1.2708883655811036,1.2314600789471932,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,125
6,0.003389830508474576,0.006666666666666667,0.006731740154830024,0.13333333333333333,1.1065888604436425,1.0488785622082397,1.0049747860710025,0.04067796610169491,0.02,0.006731740154830024,0.13333333333333333,1.3992622255698435,1.3119932939851608,1.2619283720541281,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,150
7,0.003389830508474576,0.005714285714285714,0.008078088185796028,0.13714285714285715,1.123722421765372,1.0634717409139598,1.0258357047433393,0.04406779661016949,0.021666666666666667,0.008078088185796028,0.13714285714285715,1.399409195077921,1.3188391767503134,1.2707885867211965,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,175
8,0.006779661016949152,0.01,0.010097610232245036,0.15,1.170657651477607,1.091894005927002,1.0544635439296677,0.07796610169491526,0.03833333333333333,0.010097610232245036,0.15,1.459057748313742,1.3936127195258698,1.3391440398481138,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,200
9,0.013559322033898305,0.017777777777777778,0.013463480309660047,0.17777777777777778,1.256516248205344,1.16219366129693,1.1101618523044698,0.11864406779661017,0.058333333333333334,0.013463480309660047,0.17777777777777778,1.4709417740843997,1.4236764297745201,1.3866368948976031,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,225
10,0.03389830508474576,0.04,0.019185459441265568,0.228,1.4060567957751118,1.2918015480658842,1.2270842658399521,0.1423728813559322,0.07,0.019185459441265568,0.228,1.4709417740843997,1.4241829186039099,1.3928529429360281,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,250
11,0.04067796610169491,0.04363636363636364,0.023561090541905083,0.2545454545454545,1.4217086309147995,1.313478813800024,1.2528529764607248,0.16271186440677965,0.08,0.023561090541905083,0.2545454545454545,1.4750398967438139,1.4333159343308715,1.4056234494586097,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,275
12,0.061016949152542375,0.06,0.0279367216425446,0.27666666666666667,1.4606706983437956,1.3752155942491868,1.3083998556434386,0.15932203389830507,0.07833333333333334,0.0279367216425446,0.27666666666666667,1.4863451218840056,1.4409054498628013,1.4092824957798535,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,300
13,0.07457627118644068,0.06769230769230769,0.032985526758667116,0.30153846153846153,1.4606706983437956,1.389458588388681,1.3343540338654059,0.1694915254237288,0.08333333333333333,0.032985526758667116,0.30153846153846153,1.4863451218840056,1.4434747135526522,1.414075660131634,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,325
14,0.1016949152542373,0.08571428571428572,0.038370918882531135,0.32571428571428573,1.4680569436426754,1.4056150530031724,1.3630915916639987,0.17288135593220338,0.085,0.038370918882531135,0.32571428571428573,1.4863451218840056,1.4373229971875496,1.4059287374651752,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,350
15,0.11864406779661017,0.09333333333333334,0.04240996297542915,0.336,1.4750398967438139,1.4189589209131461,1.380131469633155,0.17966101694915254,0.08833333333333333,0.04240996297542915,0.336,1.4967091248522464,1.4491311406119007,1.4172234242051205,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,375
16,0.1288135593220339,0.095,0.046449007068327164,0.345,1.4860156933902513,1.4290216052854485,1.390720922029721,0.19661016949152543,0.09666666666666666,0.046449007068327164,0.345,1.5155416963995159,1.4618729458550155,1.428251131299472,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,400
17,0.13559322033898305,0.09411764705882353,0.049814877145742176,0.34823529411764703,1.4860156933902513,1.43161478852088,1.3946069786340345,0.19322033898305085,0.095,0.049814877145742176,0.34823529411764703,1.4967091248522464,1.4497042817648356,1.4201386885726854,25,25,greedy,2,ablang2_gp,outputs_ablang/0/greedy_0.0/dms_2_N-25_ini-1,0.0,True,False,False,425
